V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,label
-2.008235,5.863545,-1.0470747,-2.467473,2.024465,0.94499284,0.24570613,0.92283964,-0.7671504,-0.19335319,0.81580746,0.82127166,-0.07205286,0.5078266,0.16925788,0.37715057,0.28867677,0.38295668,-0.38429642,0
-5.6589046,2.0150676,-0.21654066,-0.37131193,2.9987485,-1.0447885,1.1877862,-0.6863884,-0.45782414,0.75273114,-1.239999,0.8744108,0.20295337,0.9449004,-0.57323027,0.23604657,0.0106203435,-0.5708152,0.20259772,0
0.84718364,-3.2765567,3.4412308,-1.3353971,1.4787931,2.3278656,-2.384396,2.230968,0.38611558,0.16471602,-0.7319745,0.040272567,0.031616338,0.19222625,0.24575324,-0.23154193,-0.3197045,0.031209296,-0.22804089,0
-7.754637,6.6136155,-0.2299952,3.0436082,-3.3122098,1.1679647,1.2764071,-0.3289209,-0.15941001,1.2634999,-0.35960567,-0.16627885,0.44158724,0.6596197,-0.6395239,-0.8481043,0.09763615,-0.74027747,-0.34954467,0
-3.022348,7.098777,1.6153601,-0.5353884,-0.56094074,1.6046946,-0.95387435,-0.24640095,-1.6390972,0.20303498,-0.92236525,1.0510191,0.33601692,0.647978,-0.60311663,0.15186934,-0.05651333,-0.0020885933,-0.217017,0
-2.3083425,1.2248791,-1.9565023,-1.945056,-1.2880985,0.96123254,-0.6084027,0.53234375,0.5265011,0.8526871,-2.0798879,0.085061945,-0.7696401,-1.0782671,0.12098768,0.6055017,0.6010596,0.10767544,0.47844893,0
-0.9904702,2.3790479,0.709591,-1.7256442,-0.15994479,0.96091515,-4.3883142,2.0565658,-5.25202,-0.52045804,-0.32345694,-0.69038314,0.4559983,0.80858207,-1.1215736,-0.15001544,-0.12368938,0.3432254,0.5493633,0
-2.0918489,3.6454356,0.4679232,-0.95052564,-0.9060299,1.4531419,-2.5100574,0.90736085,-2.487471,1.9275628,0.21525641,-0.28560403,-0.11278895,-0.66827494,-0.21157897,-0.15162733,0.30333576,0.13429064,0.27436283,0
-5.021782,4.7684355,-1.0970838,0.87748843,4.6215634,-1.3262339,-1.8231308,0.49998608,-4.960086,0.52901703,-0.142321,-0.5443596,0.41105846,0.6595096,-0.32553053,-0.84418464,0.33500102,-0.83269656,0.6518872,0
-5.0343885,-0.371846,-3.2901409,-2.1277087,-3.96054,-0.15404049,-0.10872707,1.2509587,-1.517093,0.9126235,-0.39341834,1.3613046,0.5133563,-0.15326136,0.8301378,-0.3292609,-0.15498126,-0.032931134,-0.035880342,0
-2.0943398,6.4038854,-0.6511952,-2.280201,-1.5856922,3.846458,0.6312627,1.2549188,-0.6817761,-0.1716342,0.84277296,1.2154256,-0.2674713,0.18820931,0.059503514,-0.28688467,0.043239616,0.08219629,-0.17080502,0
-3.1376357,3.7311225,0.3837277,0.1032094,-3.8030517,1.8539814,-0.2466713,1.6271609,-0.6929181,-0.47813445,-0.69555706,0.767522,0.082952395,0.46469152,-0.58731186,0.2715965,-0.042536862,0.18107009,-0.09978315,0
-2.0983393,0.5528506,-5.9088707,-2.400651,-0.88953733,0.32851452,-1.0003927,-1.5070155,-1.46864,1.6005145,-0.3078567,1.0622798,0.8271226,-0.4657324,0.62686723,-0.4171057,1.0023992,0.023344776,0.1513758,0
0.88553387,1.2324717,-1.6703731,-2.4546728,2.6367416,2.2443533,-3.1900718,1.7288184,-2.886985,-0.65019417,-0.21283773,-0.045237668,-0.74146724,0.08288949,-0.42256334,-0.09930362,0.26247624,-0.0030336864,0.04120542,0
1.4062127,1.150977,-5.0138626,-1.7683685,-0.9967908,0.31626412,0.38735104,-0.10587534,-1.1053282,0.4495404,-1.7271702,-0.07610453,1.4727081,0.34811634,0.64214945,-0.3650782,-0.3392913,0.34022,-0.5709025,0
-3.046389,1.4087441,1.2102394,-1.1732888,-0.14841947,2.0057995,0.24485153,-1.8739656,0.9362735,-0.1928793,-1.0478325,0.1279267,0.73076195,0.19990343,0.027336575,-0.013693683,0.13120274,0.080721565,-0.0055314605,0
0.34955287,5.298534,0.028565014,-1.5269082,0.2948114,1.3971534,-2.3046837,1.7449607,-1.6239159,-1.3728893,-0.5111343,1.5112785,-0.14180589,0.5066033,-0.4992547,-0.10278576,0.2614776,-0.18307243,0.10110735,0
-0.8067903,3.5323927,-0.12206537,-0.971143,0.028992614,1.3648887,-5.349411,2.2478263,-0.26497954,-0.11696143,-1.1173397,-0.33661756,-0.14093673,-0.36096537,-0.23814072,-0.09953539,0.105864696,-0.76629895,-0.22902986,0
-1.224617,-3.7663815,-0.53425485,-3.6903644,2.5839205,0.13006869,-2.2374434,2.5628068,-2.5841625,0.048220348,-0.433599,-1.489502,-0.2188744,-0.007420172,-0.06607734,-0.27925336,0.34862384,-0.1668183,0.74063504,0
-1.2157155,3.6693015,-1.2331773,-2.1743042,1.0398443,1.8304032,-0.051795386,1.1919286,-1.663267,-0.68526757,-1.0051289,1.3461454,-0.488043,-0.33647668,-0.28167698,-0.15816537,0.5808685,-0.1893724,0.44912234,0
-3.9090052,1.5177122,1.5086483,-0.59629565,-0.6593937,0.20148274,0.48676386,0.053245515,0.5376634,-0.013221849,-0.6653963,0.54710966,0.47474128,-0.3100015,0.24557975,0.12812385,0.053242523,-0.10663809,0.25576326,0
-0.3347701,3.557931,-2.1509376,-1.135311,2.99182,-0.17557995,1.2220105,-0.29954967,-0.70294863,-1.8412539,-1.6999271,0.33177072,-0.025347138,0.26997715,-0.44043824,0.23510139,0.24484058,-0.5914814,-0.5609067,0
-0.46293157,5.341313,-4.4317765,-0.9297226,-0.92361593,1.2572255,2.1373396,-1.1491061,-1.0901904,0.5895664,-1.2976553,0.6317906,0.53651065,0.42945474,-0.23442268,1.2630186,-0.38387576,0.08801048,0.108866885,0
-4.3440514,5.976415,-2.025886,-0.12621298,1.4779533,2.3933487,-1.6444086,1.688903,-2.8877795,0.40345284,0.3073319,0.7950382,-0.14511402,0.8502248,-0.32105646,-0.11652615,-0.0073547945,0.1658019,0.2270556,0
-3.1045506,1.9937763,0.4821991,-2.0220213,-0.45296395,1.532486,-0.4683978,0.002478461,-0.21566443,-0.06940971,0.26867697,0.9918588,0.43965244,-0.3186791,0.2835649,-0.6568065,0.12170695,-0.20120762,-0.24952708,0
-6.6339126,3.8217669,0.22861142,-0.18477203,-2.4740853,1.1289226,-0.9113001,-0.3343468,-0.3039781,0.066249594,-0.67653406,0.55393606,0.3875912,0.1268408,0.18060751,0.26504487,-0.18367277,-0.2681734,-0.040500447,0
-1.4237692,7.6506195,1.1078547,-0.40277594,-0.23562689,1.9313738,-1.7588508,1.5715594,-0.9199934,0.104509965,-1.3189187,0.09055064,0.62711406,-1.2927635,0.20289838,-0.098529644,-0.6568565,0.10738587,0.019233264,0
-5.345742,4.561954,0.33509073,1.1635696,-2.4296,0.02263021,1.2154835,-0.51428646,-2.2848873,1.313646,-0.34204835,1.3859956,1.2935315,-0.3898403,0.7241173,-0.12941042,0.05848652,0.37746155,0.13072145,0
-3.345538,1.6368496,-1.1352453,-0.08696323,-2.8923006,3.4877844,-2.3559349,2.0060914,-0.82731235,-0.2675806,-1.2800442,-0.60419106,-0.39070532,-0.36401176,0.26496327,-0.024409385,-0.047030635,0.18774678,0.8692134,0
-0.3682329,5.9224343,-1.8212925,-0.8233739,-2.1731017,1.8618189,0.6917511,1.2747427,-1.3186091,0.811441,0.078210704,1.2252257,-0.55776393,-0.64779097,-0.26840627,-0.103492014,0.3405716,0.39173296,-0.03296023,0
0.2812382,3.7350292,-0.852129,-1.6365325,2.7021575,0.36499146,-0.30013373,0.42625418,-0.70244163,-1.435562,-0.16441351,0.4913906,-0.40177414,-0.9855046,0.048272982,0.30423152,-0.21793376,-0.36807403,-0.28760013,0
-0.3344012,3.9547539,-1.10063,-4.3126507,1.2026769,1.6884027,2.3713853,0.3356603,0.0139298355,0.5135992,0.34656867,1.640355,-0.1215445,-0.37125096,-0.22854942,-0.055867266,0.22881359,0.29200333,0.13122363,0
-3.0026329,3.123314,0.7142963,-1.0385315,5.9926586,-0.64632636,-2.1487331,2.5583482,-2.1098359,-0.08054972,1.1139102,0.41045374,0.115244396,0.9868457,-0.11003423,0.21819183,0.15656376,0.13423295,-0.5062335,0
-4.658152,2.3778987,0.32520407,1.0160758,2.6956582,2.095351,-2.5450761,0.5911028,1.3233978,1.700522,-2.7116468,1.3752841,0.10145798,-1.2802954,-1.0763787,-0.48568854,0.6464485,0.64123785,0.31555957,0
-2.8455627,0.07572351,-0.75763035,-2.32164,0.34399408,-0.30772603,0.83220136,1.2150434,-1.0211726,0.13249986,-0.111565545,0.5067048,0.48261783,-0.50112015,0.6628813,-0.45690656,0.34521735,0.24700192,-0.11273825,0
-7.698851,3.2295647,1.467099,-0.5927218,-1.3813765,0.633511,-0.9740577,0.2706807,-0.1771223,0.90183693,-1.0082994,0.7090439,0.04747212,-0.5883834,0.17221029,-0.7610431,0.8547964,-0.85707855,0.26867998,0
-6.219831,1.7506019,-1.5949066,1.1638192,2.4405556,1.0797873,0.03225979,-1.8476175,-0.014544039,1.3827106,-1.0277454,1.9848197,0.98030525,-0.14666495,-0.034460787,0.45746464,0.22520429,-0.7804025,0.11055538,0
-5.872513,2.9005961,-1.113706,1.545594,-0.073561884,0.12711428,0.31303245,-0.26107097,-0.7682044,-0.9295804,-1.3370999,-0.23124583,-0.1624409,-0.844513,0.28541335,0.5446021,0.19299847,-0.36637506,0.99759674,0
-2.2094188,5.2385054,-1.0485045,-0.28653157,-1.1449795,1.3945098,-0.2532017,1.3683884,-1.8277133,0.96809363,0.425338,1.1853538,0.16127248,0.23484573,-0.36578932,-0.22902758,-0.05551502,0.66190594,0.19865938,0
-3.3311894,4.4080157,-4.4796696,-0.049421396,-1.3581897,1.805918,-0.0963058,-0.64764535,0.22924128,0.56381124,-1.1597829,0.4380019,-0.027556788,0.2269137,-0.044214442,0.42140236,0.16779824,-0.42764005,1.3023834,0
-1.7718325,2.6194732,-3.343734,-0.9259782,1.9675776,2.247927,0.48718923,0.14692993,1.1757386,-0.36615062,-1.3760391,0.3958416,-0.43724614,-0.07366713,-0.012350559,0.2777128,0.20565505,0.433372,1.0667579,0
-3.3544104,3.2248704,-1.1424425,-0.2504234,-1.6253505,2.2162673,-0.7882904,0.21239465,-0.80187035,-0.8255452,-0.55531216,0.5410806,-0.4063985,-0.037832886,0.60257924,0.51466596,0.18989629,0.10380272,1.0782642,0
-1.4641678,1.2832909,1.8423064,0.5552143,-2.3236563,0.99472475,-1.4603252,2.7261758,-0.3065802,-0.9918073,-0.19203575,-0.4351271,0.03676077,1.4101031,-0.12294674,0.38865337,0.60781026,-0.15275513,0.207305,0
-2.5991032,4.115319,1.129386,1.2198937,2.743767,2.4547708,-1.0354953,2.6949859,-0.73059213,0.29774666,0.097605005,2.373738,0.3989623,1.160616,-0.4418204,-0.49622956,0.096631885,0.2642224,-0.34689364,0
-1.862397,6.317683,0.4997155,1.0917178,2.1758993,1.7849102,-0.26740134,1.7321573,-0.24549557,0.5942857,-0.83696,2.387519,0.15675147,-0.023124943,-0.5488227,-0.20926175,-0.1430357,-0.040233385,-0.13670993,0
-4.561645,4.789926,0.7134765,0.36744797,-2.636798,1.7137744,-0.049663953,1.7271391,-0.83620983,-0.8903101,-0.69415927,0.96309274,0.20034356,-0.48591083,-0.23176734,-0.45777717,-0.08952522,0.0128654465,-0.322211,0
-6.2372556,4.5996165,-2.147102,2.5297706,1.515179,2.1736681,-1.0843592,-1.7099046,1.0067594,1.7298012,-1.73414,0.56558025,0.69062924,0.22191744,-0.41039762,-0.5590375,-0.329852,-0.74701005,0.15718025,0
-6.1652875,5.532801,0.57469845,1.0552773,-1.9662154,-0.0750345,-1.6078709,-0.27789688,-2.4421382,-0.18283452,-0.9712699,2.487991,0.60134405,0.42001912,0.4710857,0.0017214905,-0.14133562,-0.4149563,0.15143798,0
-0.28201726,4.075851,-3.7195497,-1.8971378,-0.2813112,2.463639,0.24413769,1.692506,0.52171206,-0.857407,0.02464952,1.3665414,0.11259044,-0.8512856,0.9818175,-0.49561778,0.41817483,0.08057394,0.80981946,0
-1.7797039,2.8186808,-2.821633,-0.7499894,-1.480189,5.1447783,-3.3348165,3.8829951,-0.95866543,-1.7152072,-0.60728776,-0.031520154,-1.110412,0.6184962,-0.17199385,0.17008834,0.6006619,0.008011537,0.45650744,0
-1.2006615,-1.0975418,-2.2178423,-1.2354361,-0.48665938,-1.0350511,-0.5990003,0.46967262,-0.1219446,0.8807106,-1.4261314,0.455742,0.27763665,0.32029894,1.0074974,0.5735973,-0.14134733,-0.26164788,-0.12504183,0
-2.501932,2.6714704,0.527377,-0.60679185,0.14324501,0.8756979,-3.5262675,2.4323635,-1.3122618,0.25328618,-1.7159517,1.6386188,0.4350536,-0.39805287,0.6980386,-0.05957909,-0.2324015,0.092943914,-0.1841513,0
1.2051191,5.2763214,-4.650291,-2.811221,-1.5471781,1.9624171,-1.0512275,2.3662481,-1.3346256,0.4446269,-1.0493027,-0.31044155,0.42160276,0.17176057,-0.16272447,0.21281013,-0.07247506,0.03330406,0.09071427,0
0.7228614,0.68935156,-1.4367579,-3.4656377,0.38647744,2.1971557,1.356616,1.1749644,0.49669704,-0.956419,-0.78315306,1.7699022,0.42367926,0.9228517,-0.7429205,0.13159367,-0.16549936,-0.49202085,-0.25475833,0
-3.1171753,8.0104685,1.2796519,0.5695734,2.5662625,0.24885808,-1.0912548,0.44141185,-5.7160654,-0.34139082,-0.037214022,0.26206008,0.4113945,0.72240764,-0.7926024,-0.107318975,0.1627204,-0.27175134,0.3969108,0
-3.4373157,3.3663273,-2.3707132,-0.0150512075,0.9220419,2.5035515,-0.72262436,-1.4283392,-1.2275859,0.87441045,-1.2383951,1.6746396,0.23918028,1.1482224,-0.42362323,1.2472278,-0.040656388,-0.17600851,0.14611523,0
-2.6923573,2.9354346,1.5430248,-1.9121287,2.4542904,1.471996,-0.1529638,-0.3678709,-0.8883135,1.4600002,-0.8807237,1.5404341,0.5448425,0.1913869,-0.37837595,0.32869685,-0.15320803,0.006358234,-0.07006775,0
-5.7595096,0.5477604,-0.08076553,-0.08737811,-0.35106456,0.61103046,-1.135926,-0.011167685,-0.48531508,0.986654,-2.2439635,1.8058189,0.028683433,0.66643625,-0.59888464,-0.23414187,0.18814953,-0.08388274,0.44836533,0
0.34345925,1.749393,1.4405539,0.6086195,1.7813847,0.6559903,0.4236073,2.5219715,-1.2389396,0.4021507,-1.4776212,1.4361264,0.08866956,-0.1651102,-0.73171556,0.561654,-0.4623399,-0.028118705,-0.05820663,0
-0.57104695,3.993345,-1.6003674,-1.8622899,-0.6853407,1.0736347,-1.3508003,0.20140466,-1.9737419,0.6890527,0.10555982,0.11532079,-0.63970107,-0.122861855,-0.18266398,0.19940944,-0.19338708,0.34459877,0.32388672,0
-0.93481,3.021017,-6.4636197,-0.8971647,-3.975687,1.7477406,1.3879973,0.5222897,-0.8402288,-0.20291765,-0.7930032,0.0596596,0.1971799,-0.78721267,0.9703636,0.044079304,-0.20718949,0.17602573,0.5167837,0
-2.4499633,-4.8210382,1.5595306,-4.208308,-1.9577459,0.6975138,0.8891562,2.0327065,0.382002,-0.37504354,0.01227054,-0.26137388,-0.1694728,0.6213058,0.2664117,0.040441614,0.0799546,-0.090213,-0.2562533,0
-0.46257347,1.0663759,-0.84716415,-1.5140034,-0.011165161,0.3146308,-1.0091895,2.3182213,0.17270379,0.08927755,1.122754,1.1957198,0.1283446,-1.0079856,-0.67874473,-0.14147182,-0.07143493,0.28384444,-0.2844866,0
-4.9907017,6.377547,-1.3463937,-1.5602721,-0.6734544,-1.2322477,1.8055255,-1.2570271,-1.3963132,-0.33399066,-0.9136965,2.2370458,0.289018,1.7521092,0.039514612,0.8812596,0.038936395,-0.13950022,-0.16202755,0
0.54874015,-0.44683763,-4.62732,-3.389166,1.3720759,-0.8380786,1.5665783,0.61804867,-0.5924897,-1.4470453,-1.0949262,0.8970582,0.5621763,0.25995523,0.59115744,0.43889353,-0.022850785,-0.18412519,-0.47173464,0
-2.605684,0.42376223,0.37125036,-1.603884,-0.7178604,1.6316315,-0.66436845,1.2321627,-0.23733148,-0.014165748,-0.49573123,0.39333573,-0.09690728,0.0011212025,-0.18551788,-0.009738813,0.056405876,-0.030025518,0.024069127,0
-0.32972002,-3.4987948,-3.5796192,-2.637293,-1.4973047,0.44109705,-1.014359,3.4307954,-1.2512552,-0.43204972,-0.7835368,0.49548104,-0.71053135,-0.46138793,0.851091,-0.15674317,0.49631172,0.07786984,-0.32463083,0
-0.36721423,-0.91463184,-1.0840527,-4.1379824,2.2422419,3.2590964,-2.4077458,1.8740866,0.98443985,-0.36203006,-2.9215553,0.9316634,-0.29231206,-1.0086064,-0.45832998,-0.031794354,0.11010665,0.175312,0.2110837,0
-1.9615862,0.038724236,2.8106194,-2.5375316,0.84079254,1.5484699,-2.3409872,1.7795194,-1.7976639,1.2900089,0.25854298,-1.2419842,-0.19903341,0.18553913,-0.21684434,-0.3140497,0.2995098,0.115492314,0.338823,0
-4.104217,-0.86350465,-2.5426536,0.12424553,-2.9349306,1.1276286,-2.8315425,2.33025,1.0596428,0.4263296,-2.2862716,0.008528829,-0.42903396,-2.2008142,0.08447798,0.5987888,0.2671941,0.106745355,0.13503335,0
-6.168039,1.460099,-3.462066,3.0473433,-2.8768554,3.3869262,-1.0302097,0.5508907,0.004647397,-1.1995882,-1.5788848,-0.16785261,-0.92141235,-0.016232591,0.29171538,1.0469083,0.18512018,-0.28508133,1.0327437,0
-5.5881567,6.15312,-0.2816887,0.6916127,-1.7406472,2.2385783,-1.2253287,1.4004254,-2.811902,-0.32708424,-0.25590804,-1.2432492,-0.2620693,-0.007033815,0.034550007,0.056055456,0.14744295,-0.17692418,-0.00541395,0
-4.8818245,2.2859406,0.37740535,0.6164996,-3.3385985,2.451568,-1.7319052,-0.009394647,0.73279285,-0.9208483,0.7319009,0.35943073,0.1328208,-1.1290444,-0.7382474,0.0037879134,-0.0038683445,0.1170999,0.17898853,0
-1.9174371,4.053455,-1.6277033,-1.7325026,-2.0110412,2.6249542,1.7222755,-0.06699725,-0.16193077,1.089002,0.23821093,0.8776489,-0.18725945,0.33522093,-0.13700171,0.467955,0.32308218,0.019321444,-0.0031597915,0
-3.3532088,2.7055476,0.83725095,-0.68417066,2.6297765,1.7232046,-4.206287,1.6998296,-0.3977045,0.18602526,-0.99189144,0.9784679,0.022745648,-0.2809573,-0.07325618,0.020009901,0.43836555,0.28034928,0.0006420423,0
2.4874854,3.1233866,-2.1169543,-1.0464157,0.4221377,0.4120508,-0.20779017,3.2365923,0.21757597,-0.24667892,-0.33708626,1.384632,0.6166977,0.38899228,0.25719085,-0.26634118,0.029124087,0.054850604,-0.30406082,0
0.21898583,3.818216,-3.179042,-3.0969262,0.021539718,3.123047,-1.9719341,0.5778141,-0.9441529,1.3311621,-0.21661176,-0.22787878,-0.58550805,0.25210044,-0.3750106,0.0062343585,0.37209967,0.35788044,-0.13700867,0
-2.8943415,0.77131975,-3.9542024,-1.1951163,-1.4208294,1.468418,0.6606016,0.36649722,-0.5814097,1.0044783,-0.63248456,0.8608692,-0.11800062,-0.49570298,0.43057513,0.44423229,0.15702736,0.19793332,0.53372425,0
-0.93750054,-0.06374074,-2.6945934,-2.4800003,-3.5713308,0.8298322,-2.6821184,0.50625837,1.074364,0.049425762,-0.2076474,-0.016585274,-0.008484295,-1.5493568,-0.046182267,0.61859965,0.06936473,-0.041406006,0.014029879,0
-5.0924087,-0.29134586,-1.090263,0.79184145,-0.07495912,2.2884777,-4.463279,1.105029,1.9771608,-0.3777107,-2.948954,0.15394232,-0.7927676,-0.25159603,0.5453483,-0.135583,0.6779066,-0.2883668,1.4667336,0
0.7297729,-0.34165773,-3.2496486,-2.1072974,2.280687,3.562291,-2.34435,2.4659755,-3.6803007,2.3605237,0.7179781,-1.4087077,-0.3913873,-0.19905172,-0.16067758,0.5267563,0.55336046,0.26958528,0.08446272,0
-4.6237326,3.0547671,-2.8245232,2.8008835,-2.646625,1.8600941,-0.11663424,3.2980754,-1.1183882,0.72264695,-2.3954494,1.0791203,-0.29968807,-0.2748271,-0.3014866,0.73397005,-0.12347542,-0.02331649,0.44288856,0
-4.4757066,1.2366997,1.9704883,0.6510509,1.1951154,1.9225944,0.34911004,2.0551932,0.06484082,-0.36624607,-0.26075765,0.7502921,-0.069998495,-0.2200984,-0.17981172,-0.68650675,0.30271077,-0.12177469,-0.1534859,0
-3.4817317,0.028604807,-2.704719,-1.306539,-2.0229669,2.1574903,-1.8672575,0.581085,0.32605603,1.4486629,-0.40582782,0.5199497,-0.18583108,0.5338169,0.3528729,0.08689838,0.13955583,0.2770414,-0.2051162,0
1.4384316,3.126746,-1.9426311,-0.10428782,3.0737312,4.141578,-1.4757907,1.1596528,1.275467,1.1084899,-1.8533664,1.201807,0.32251236,-0.90063953,-0.68362933,0.116882965,0.60689926,1.6147226,0.10320541,0
4.210116,5.483506,-2.1759183,-2.2201998,0.40106478,1.748497,-1.3723184,2.0556757,0.6274778,-0.0028664274,-2.1819847,0.41180664,1.2610141,0.98681056,0.035268564,0.54868084,0.205228,0.1985,-0.46170637,0
-1.0707532,5.3445215,0.088018954,-1.323256,2.0619795,0.6241298,-2.0718021,0.6950558,-3.7684612,-0.016222367,0.8721476,-1.3578851,-0.179823,0.29545268,0.04320513,-0.3585798,-0.1256438,-0.49583355,0.373336,0
-4.695645,-3.6306763,2.2988353,-1.5844688,0.71099925,2.254873,-0.804226,1.7783587,-0.33154634,0.50126034,0.08882459,0.54418933,0.33149934,-0.35051593,0.024303976,-0.03122829,0.36580208,0.08741726,0.19338332,0
2.7159138,0.790077,-5.5771847,-3.0687351,3.533962,-0.18981148,-2.160964,2.9395206,-4.196993,0.103885315,-2.886806,-1.2083597,-0.02605105,-0.017220285,-0.21907955,0.24394003,-0.114045024,-0.07309307,-0.16585548,0
-3.4651556,5.1669135,1.9956785,1.327963,1.3825552,1.6137177,0.7177369,1.8799589,-0.31027207,0.13213454,0.4000578,2.2272034,0.6468375,0.71993387,-0.47402295,0.002326658,-0.06767497,0.24751621,-0.25719255,0
-2.9952419,3.2390187,2.0138288,1.8564155,-0.60023224,2.740166,-0.38850653,-0.15209624,-0.2331471,0.08022846,-0.5641932,1.761949,-0.06438442,-0.9500588,0.15560645,-0.6812738,-0.0928619,0.05426193,-0.042906582,0
-1.6742429,-0.82557756,-3.2211204,-0.92655027,-2.2595844,3.270512,-0.054752585,2.2577426,-1.2297684,0.3830932,-1.0838488,-0.1365749,-0.5188781,-0.4104251,0.056480024,0.4038013,0.68825406,0.5082475,0.13194755,0
-1.8637147,6.743576,-0.037485026,-4.4130034,-4.057968,-0.64348876,0.9804659,-1.320659,-0.98876876,0.45395628,0.5125619,0.623433,-0.80977166,0.5447907,-0.27621615,0.4034924,-0.34465694,0.2240754,0.318612,0
-0.91284716,0.055485528,-1.2054336,-1.9393625,-0.9272693,0.8597938,-3.3272347,1.7798849,2.3645947,-2.6597779,1.3734082,1.8956546,0.43643212,-2.087905,-0.69455683,0.13443892,-0.25698224,-0.39562413,-0.11642487,0
-2.5681217,-0.14626293,0.912071,-1.2622313,-1.4125894,4.152649,0.8435203,1.3736925,-0.1106,0.3133913,0.2324893,1.1321799,0.100174084,-0.19909911,-0.24979368,-1.0149246,0.36929768,-0.09792331,-0.3847831,0
-4.3783326,2.2925017,0.79888296,0.38700822,0.6455184,0.99881357,0.31925085,-0.09933153,0.7936778,1.1338289,-0.69267887,0.53402936,0.16687791,-0.5463552,-0.012814909,-0.33371788,-0.03177319,-0.0569361,0.27834314,0
-2.698214,-3.0211866,-0.49808264,-2.3235393,-0.6435875,0.64531934,-0.2701636,2.0598361,-1.3248774,-0.24366371,-0.26676044,1.4288399,0.6865873,0.36401296,0.49735257,-0.3173072,0.10144816,-0.21376017,-0.3487231,0
-6.119753,0.10334899,-0.8969933,3.6334393,0.7636992,4.0012813,-0.68187714,2.3678026,-1.5812118,1.4516482,-1.3511072,1.8606532,0.8851682,-1.2951655,-0.57734257,0.041580807,-0.026324898,0.49176028,-0.14736284,0
-3.7304425,0.40277103,1.1268073,-1.7642063,-1.3823404,1.8954586,-1.5326067,2.7848074,-1.9129295,-0.15537995,-0.19006276,0.63552433,0.18183461,0.7704422,-0.24716061,-0.8567828,0.5131283,0.0055281064,0.07589083,0
-2.190432,-1.0680518,-4.9121766,-2.5215166,0.25247324,-0.075137906,0.40608546,-0.5739527,-0.124266036,0.73421407,-0.7817996,1.2868378,0.4337474,0.5520302,0.38384315,0.051023267,-0.16341811,-0.4098396,0.055186253,0
1.0943305,3.640554,-1.0088587,-0.3820034,3.4310777,0.78089494,0.24991411,0.14099534,-0.6948622,-0.09800597,-0.7168203,0.85633844,0.8356396,1.6050023,-0.67216945,0.1193306,0.13579175,0.08364061,-0.5984703,0
-0.9404054,0.37245426,-4.7912917,-3.0212147,-2.4895957,-0.1520174,0.4509465,0.70741016,-0.40981233,1.3206182,-1.4153968,-0.009444849,0.5687653,-0.7342143,0.6054581,0.5495584,0.38767102,0.020897647,0.1367321,0
-2.5854342,4.8729577,2.7815063,-0.476387,-1.5996249,-0.3893288,2.3247023,0.8305975,-0.7428408,0.30628592,0.4851008,1.1239299,0.0018526907,0.3934445,-0.3134081,-0.13096622,0.14520673,0.2340613,-0.23431444,0
-0.5769428,2.6753304,-4.4652553,-1.1861215,1.4545435,0.25201294,0.012980718,0.566883,-2.3299015,0.17852272,-2.009702,-0.082665786,-0.22969472,0.44447955,-0.55183023,0.5249124,0.25274834,-0.11108011,0.23682858,0
-2.3904672,-4.611184,2.8283415,-1.6726364,-0.88641864,1.5515409,-1.3262193,1.1325201,1.6504886,0.04118818,-0.6521214,-0.2340484,0.3530974,-0.62257594,-0.2400508,0.107923515,-0.15016015,-0.10066512,0.011656158,0
-1.8327426,5.765792,-1.1023877,-0.6673529,1.6344278,1.8386523,-3.3736935,-0.500708,-3.8792999,1.0786806,0.8344688,-2.018354,0.50746226,0.14072725,0.53823656,-0.34074843,0.69034964,-0.45827252,0.6009797,0
-5.355514,7.8126726,-0.6227261,0.87181014,-0.2635271,3.7230616,1.2667211,-1.363764,-0.6678989,-0.66466147,0.3670138,1.7109418,0.79927284,-0.29944468,0.19074039,-0.3295735,0.09765206,0.30087656,0.11515098,0
-0.09707957,1.7047396,0.46278656,1.4490439,-1.499813,5.688706,-3.192128,4.047146,-0.0142006455,-2.417293,-0.5282529,1.8525833,-0.14256778,0.7976404,-0.11301638,-0.7078483,0.8219049,0.122117504,-0.47547916,0
-0.01902364,0.517069,-5.3526454,-3.4196484,-1.6287822,2.5974636,2.648415,1.1567775,-0.77705485,-0.18396439,-0.6195326,0.14980222,-0.43632296,-0.14010094,-0.65779984,0.4804865,-0.02696265,0.24768771,-0.07994722,0
-3.8611977,1.0886067,-2.1139944,-1.5528823,-1.1832134,1.2379,1.123427,1.9308442,-0.9306837,-0.4715235,-0.35777277,0.7583327,0.19436076,-0.061388534,1.1799332,-0.3402363,-0.32924765,0.024714146,-0.2602327,0
-4.7196507,3.0637107,-2.321341,-1.5162431,-3.706385,1.5898964,-1.1901001,0.8216927,-0.5021289,1.743318,-1.3542445,0.36319217,-0.38863477,0.043238368,0.106624335,0.3911433,-0.029665912,0.1798468,0.046775788,0
-2.5664437,1.135083,-1.6969109,-2.7013025,0.2244187,3.1353757,-2.4049156,1.8429284,-2.6259437,-0.51581043,0.36657625,-0.18911842,0.064443484,0.6418127,0.6188384,-0.3240903,-0.014355524,-0.11545545,-0.22435905,0
