V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,label
-0.59173346,1.2365208,2.3057191,-3.3249629,0.10262622,0.22806945,-0.35776603,0.28827494,0.35758376,-0.4105246,0.09516907,-0.10385271,-0.588971,0.31318396,0.37841696,-0.60832494,-0.32720196,0.37365964,-0.45651108,非欺诈信息
-3.2933927,-1.3552531,-1.064671,-4.4884877,-0.5442809,3.5411196,-2.408403,-0.3397997,0.43808964,0.8319976,0.3375728,-1.1423633,-0.3537179,-1.058097,0.31789345,-0.40431714,0.601421,0.7096985,-0.28645897,非欺诈信息
-2.7145956,3.2772655,1.2429042,-0.014743239,-1.7860359,-0.4937298,-3.4592488,1.2480137,-1.9119467,0.2483146,-0.2584688,0.55477345,0.25739795,0.79787004,0.6175025,0.18305117,0.52277297,-0.053041525,0.029339118,非欺诈信息
-2.6484294,-0.1650772,-1.3171048,-2.7330575,-0.14564863,1.1729563,0.05616444,0.22442456,-0.29996803,0.40319645,-0.57105535,0.04478758,-1.0632613,0.35737336,-0.56387967,0.7541858,0.17643026,0.16989453,0.28219986,非欺诈信息
-3.8535316,1.8878206,-0.1484509,-0.67194533,-0.8939679,2.0445337,-0.59058523,0.12348322,-1.3388515,1.6236464,0.20735572,0.5279416,-0.69190115,1.5265833,-0.25454122,-0.16044328,0.8330811,0.011782029,-0.5231697,非欺诈信息
4.5346365,7.9731426,0.15040894,-3.7702222,0.0210091,-1.8452437,-1.3828816,0.75288725,0.2654939,1.1357665,1.5930502,0.6391526,0.1765574,1.3563323,0.76880294,-0.12101971,-0.15295202,-0.19474903,-0.11554323,非欺诈信息
-2.5859818,1.2576492,0.6615007,-1.7377528,-2.0029752,-1.2259465,-0.39030734,1.2043511,0.6998784,-0.117206365,-0.07320018,0.544211,-0.42581886,1.2445672,0.24003212,-0.39653924,0.21713065,0.4508884,0.18754585,非欺诈信息
-3.0075028,8.030704,-2.8655956,0.33691174,-4.568137,-0.26011515,-1.3806303,0.42744225,-0.0046126912,0.86309767,-0.6731164,0.7469284,0.95923126,1.5090036,0.24508345,-0.048833754,-0.4601644,-0.22542024,0.1629476,非欺诈信息
-3.816637,6.13768,-0.9605324,-2.2242124,-1.2453221,-0.31653732,-1.9601665,0.85858786,0.586191,0.5068919,0.78908527,0.40145856,-0.20559384,0.41646007,-0.4000747,-0.18457767,-0.25081307,-0.6918528,-0.088894814,非欺诈信息
-5.659713,5.265713,-0.59325624,0.88919646,-0.47111294,0.29147625,-4.9835386,1.461888,-0.14147621,0.017885542,0.8315273,0.75363183,0.4617996,0.005317104,-0.087724514,0.24595511,0.19669217,-0.14140432,-0.20844784,非欺诈信息
-9.224465,1.7941055,2.4044333,1.4489521,-4.321459,2.9782767,-0.7693194,1.5895139,-0.5999464,1.9757541,-0.21783203,0.19893913,0.018431652,-0.8932611,0.54502004,0.26756176,0.1707278,-0.22293365,0.067406885,非欺诈信息
-2.2060778,0.8481355,2.221317,-3.034544,3.2297356,0.19348828,-4.3403506,-0.95915127,2.8744104,-0.12938066,1.2222139,1.4663569,-0.34257618,0.39322022,-0.036107372,-0.450515,0.021073267,-0.08071361,0.26582673,非欺诈信息
-1.0743748,3.5850744,1.2824291,-3.87087,0.5492335,-2.1262817,-3.17051,1.1678067,-0.8927497,-0.26863748,-0.26433548,-0.26774466,-0.71908444,0.34836325,-1.4166678,0.53278124,-0.22202729,0.16848761,-0.25082123,非欺诈信息
-0.88204634,8.0680275,-1.1953202,-2.4996815,2.6809146,-3.4540424,-2.2458167,0.7289835,2.6137855,-0.16544561,-1.5795891,-1.358625,-0.14033827,-0.23919022,-0.9902128,1.5556772,-0.64163536,0.18442765,0.42794672,非欺诈信息
-2.704568,2.0558577,3.149561,-0.40104058,-1.8563416,-0.21164678,-1.3436208,-0.016845861,-1.763769,0.21396764,-0.1916699,0.66809237,0.11485502,0.47650096,1.0205295,-0.03155407,0.6246246,-0.25250977,-0.21657762,非欺诈信息
-5.245505,2.357561,-1.1073711,-0.7738887,0.30483907,1.5795233,-1.7153966,-0.74582744,2.2021794,0.80786055,0.44122067,0.65975255,0.5157562,0.83582395,0.15587923,-0.68915826,0.6137594,-0.22652039,-0.19625634,非欺诈信息
-0.99444026,1.359187,3.1502137,-3.38171,-0.89940464,-5.269793,-4.321945,-0.36336368,-1.9532249,-0.9278246,0.52356786,-0.4431946,0.33763203,0.97955143,-1.4063194,0.8473613,-0.21296191,0.580453,-0.0033562304,非欺诈信息
-1.1379099,2.0589123,0.17864014,-3.0160618,-0.9713904,-2.1286595,-2.9387906,-0.054246437,-1.81918,0.18934716,1.5476577,0.5704975,-0.23453641,1.3247153,-0.9744018,0.3427513,-0.0065208846,-0.9673688,-0.21094076,非欺诈信息
-7.0004063,3.9096239,-1.4796696,0.7860129,-1.8906204,0.25422463,-1.6569016,2.4702747,-1.8971373,0.06491309,-0.10014314,1.1969151,-0.06869548,0.043265343,-0.6273441,-0.4832685,0.32347506,0.72590494,-0.11421631,非欺诈信息
-2.3762786,0.56074125,0.51117283,-2.8406837,-2.0054014,0.09614158,-1.2038467,1.2596458,-0.7074262,-0.44451457,0.2713425,0.68632054,-1.5872676,0.47121876,0.0400785,0.12418694,0.15409805,0.15788649,-0.28511566,非欺诈信息
1.4339015,-1.0659516,0.49258402,-5.5123606,-1.8883663,-3.6018083,0.34361613,-1.4457297,-0.3709734,-1.3535768,-0.29640055,0.786784,-0.52735263,0.52613336,0.13225868,0.26774126,-0.01765425,0.1909242,-0.33469158,非欺诈信息
-4.782541,1.7827171,1.1123886,-2.2804363,-2.2806458,-1.8772321,-1.9616426,0.21923985,-1.3423254,-1.9418669,0.72887564,0.23910773,-0.11409972,1.8864706,-0.6105524,-0.07124677,-0.14324218,0.36971402,-0.07356418,非欺诈信息
-1.5634515,5.870859,-0.7877296,-0.6036057,0.39058247,-0.019329216,-0.9359056,0.5686924,-0.6343495,-0.4160297,-2.193651,-0.20513463,0.38059208,1.486452,0.17143443,-0.18058865,0.5032952,-0.32946977,0.13632686,非欺诈信息
-4.5056825,5.9956617,0.57599205,0.94034386,0.80476457,0.63154805,0.6707329,0.75114083,0.63241106,0.2509225,-0.7800837,-0.5943427,-0.32573786,1.8492153,0.50463367,-0.41922414,0.16538954,0.65620583,-0.091099404,非欺诈信息
-4.0791655,5.2805295,-0.019274883,-0.74351645,-0.26649693,-0.68766326,-1.9697126,0.5001212,1.088334,0.5769846,-0.67691576,0.27137238,0.03652052,0.36936268,-0.5285697,0.33850244,-0.039198395,0.70574695,0.31193224,非欺诈信息
-5.20579,4.1497636,1.1930869,0.514637,-3.0712879,1.7817886,-2.4781651,0.95299673,-0.08378924,0.31361225,-0.8564526,0.019461462,0.6724265,-0.6704132,0.90756506,0.31438607,0.07672188,0.17715439,0.040614817,非欺诈信息
1.7503589,4.0127783,-5.529288,-3.453874,-1.8426275,-1.3581121,0.70028,-1.2003845,-0.26805723,1.2341734,-0.32056242,0.048005287,-0.12749723,1.004806,0.6782733,0.5230835,-0.5069165,0.4099561,-0.38496986,非欺诈信息
-4.6985636,7.6857433,2.2886736,-0.8130634,-2.5533404,-2.778324,-0.7909547,2.5193408,0.48399332,-1.07959,-0.28226796,0.55457133,0.37398148,0.42666194,0.3790181,0.24654976,-0.15329303,0.17377505,-0.006430564,非欺诈信息
-6.098551,4.063266,-0.5861779,-1.2389379,-3.1598904,2.0303197,-1.4133854,0.49263483,0.8869209,-0.07874219,-1.0827081,-0.6975849,0.7928126,-0.3704642,0.19296315,0.049294658,-0.13924743,-0.60744774,-0.123873025,非欺诈信息
-3.5554419,2.7041047,-3.4662,-3.0815742,-0.7814038,-0.71219033,-3.03962,1.4539138,0.31890887,0.46828437,-0.11675625,0.35495767,-0.25940907,0.6429366,-0.68301827,-0.038177095,-0.4697666,0.09189034,-0.09885714,非欺诈信息
-6.3919225,3.3053393,-1.5476863,1.7583181,-0.3737867,0.8415711,-0.4643221,0.3267648,-0.46204886,0.68254644,-0.65963066,0.18569465,-0.18940836,1.2960925,-0.51284146,-0.93998295,-0.019776132,0.5666274,0.041251693,非欺诈信息
-2.3755355,0.430836,2.556533,-1.640551,-1.5221734,-0.32939926,-1.2699896,0.8525655,0.6380127,-0.1383392,0.25600225,-0.37424427,-0.59333736,-0.034949698,0.20269844,-0.1832034,-0.05238029,0.1837143,-0.20576437,非欺诈信息
-1.2990282,2.8173618,3.1084857,-1.9186635,-0.054282214,-2.03547,-1.91636,0.51974523,1.0059687,-0.55072224,-0.36992916,-0.63216686,0.3522671,0.82005763,0.45168686,-0.039111245,-0.20327398,-0.041228093,-0.0730082,非欺诈信息
-4.069137,-5.592368,4.67884,0.45603883,-0.92352045,1.5816212,0.54282975,0.43314186,0.6737968,-0.2688904,0.5978231,0.30166808,-0.15361413,0.09175831,-0.4079966,-0.40137142,-0.10985184,-0.22321653,-0.18257324,非欺诈信息
-5.663921,2.21219,2.8980198,-1.3628637,-0.63552016,2.1571681,-3.2561352,0.1144271,0.07545155,0.8272942,-0.29990584,1.337617,0.19219004,-0.6972103,-0.08784362,0.30274615,0.24985963,0.044545952,-0.14174901,非欺诈信息
-4.295195,3.347142,3.2932894,-1.7380892,-0.6823812,-1.8181717,0.10719289,-0.74878407,-0.41664466,-0.29089558,0.5036651,0.90282035,-0.12081981,1.9505006,0.5006675,-0.23202941,0.21561244,-0.42348394,-0.3134494,非欺诈信息
-0.39056098,3.5667822,1.3335901,-3.377433,-2.436951,-1.7774522,-0.76007676,-0.56862664,-1.0632765,0.4162448,0.038421813,0.8996211,-0.7973845,0.10895221,-0.4137607,0.34572875,-0.025687397,0.1637114,-0.13267723,非欺诈信息
-3.0161886,2.0852852,3.1894066,-0.27864942,-0.98316634,-0.5822755,-5.0677867,0.39608195,-1.6557673,-3.0171692,1.0609356,-0.262057,0.66681206,2.280001,-0.765726,-0.101978846,-0.24630958,0.8928589,-0.12128202,非欺诈信息
-1.1272826,3.7514858,-3.0707264,-1.6425034,-0.7424426,-0.4611465,-1.3902158,0.49201906,1.4015123,1.3463974,-0.32756892,0.0065609566,-0.2221122,0.45518395,-1.1644958,-0.7177354,-0.38240772,-0.010005509,0.18154034,非欺诈信息
-1.0727313,0.115984716,0.7134302,-2.427157,0.69665575,0.5608635,0.32207984,-0.6696513,1.4604481,-0.84751385,0.17418668,-0.19013923,-0.7151679,0.60521024,-0.52294403,-0.33605203,-0.24964985,-0.0728034,-0.24625817,非欺诈信息
-6.178738,4.70927,-0.99307233,2.980401,-1.6798742,2.4092512,-1.0207636,1.1351742,-0.52136785,1.2878653,-0.30752045,-0.15078372,0.5333724,0.6465835,0.09450329,-0.32819894,0.36786044,-0.3188583,-0.43049443,非欺诈信息
-3.5321257,-0.43567535,2.4807334,-3.448876,-0.9426029,1.581096,-2.35896,-0.8826563,0.70407635,0.3556077,0.27513683,0.07807442,0.09022067,-1.0501397,0.25795156,-0.10338368,0.32678407,-0.08698508,0.07122689,非欺诈信息
-0.47224012,1.4237307,-0.11072878,-2.1174908,-2.4917126,-2.1578689,-1.719409,1.1671599,0.038648643,0.4852117,-0.10511587,0.48097777,0.26486063,-0.12548375,0.08937633,0.04512354,-0.072001696,0.2609143,0.06284167,非欺诈信息
0.19573358,5.35766,2.0001726,1.7148386,-1.1454594,0.28717282,-0.016022936,1.013599,0.6376055,1.0739433,0.61569405,-0.031732094,0.1821057,-0.23792475,-0.35551706,0.12064612,-0.20938365,0.07727744,-0.4060759,非欺诈信息
-3.7687745,1.8810858,-1.2448919,-3.1807733,2.7565947,-0.09124389,-3.7868304,-0.71853,1.8406373,0.020895515,1.2702711,1.3894144,-0.41504243,0.6483769,-0.034943763,-0.53583354,-0.010110174,0.18948863,-0.07941853,非欺诈信息
-3.5346856,2.7122333,-0.4315026,-3.5303073,-1.1653969,-1.2196585,-2.3899317,1.0895791,-0.29012108,-0.40330723,-0.061330218,0.18431446,0.08452593,0.70604175,-0.16857408,-0.07701195,0.22519386,-0.29077592,-0.20255193,非欺诈信息
-2.1905448,-0.690519,0.5646262,-1.5962802,0.021932036,0.98449016,-0.70763934,0.16880673,-0.34980926,0.3310379,-0.1872376,0.18967049,0.13400531,1.3583541,0.021291867,-0.3341335,0.19580036,0.06626537,0.09251777,非欺诈信息
1.0706279,0.8307356,0.5422607,-1.0010948,-1.7294841,0.26278552,-1.6447107,-0.16348173,-0.5181821,0.255356,0.38964486,0.45493174,-0.47231147,1.4274962,-0.1842898,0.26372188,1.4667428,0.38717982,-0.31280372,非欺诈信息
-4.593799,6.4880567,1.2270005,-1.7117559,-0.19127479,-0.6257957,-4.1953816,0.23964486,0.7975001,0.4614709,-0.7599951,0.9713278,0.07733625,1.099194,0.4723658,0.08943985,0.37055883,0.41216385,-0.27956364,非欺诈信息
1.0979365,1.0357801,0.5842331,-3.3703423,-1.7415011,-1.2520964,0.08316615,0.7941811,-0.7497293,0.36962822,0.36126003,0.9919883,-0.51880723,-0.0877717,-0.3154547,0.22691616,-0.43132913,-0.35155505,-0.029060792,非欺诈信息
-4.4901924,2.8037214,0.80672663,-1.215619,1.7309713,1.1997373,-4.9578424,0.018479478,2.1803155,0.17019792,0.54525065,2.1965194,-0.7513081,-0.024779545,-0.2606524,-0.21116269,0.5150089,0.5374112,0.206788,非欺诈信息
-6.6334004,0.35716477,2.9190576,-2.148607,-3.3632987,1.4452541,0.036921587,0.81942946,-0.05950712,0.37054315,0.71929044,0.0034392783,-0.017094852,-0.81100494,0.18013172,0.043134864,-0.044683654,-0.22937956,0.19864383,非欺诈信息
-3.8631666,0.9865426,-0.4252158,-2.0185752,-2.4631944,-2.5762172,-0.575468,-1.2356248,0.953385,-0.027213722,-0.20951393,0.15848225,0.2692145,1.0485833,0.34247208,0.2108565,-0.50986904,-0.08653452,0.19271122,非欺诈信息
-1.741904,0.34915352,0.27260533,-3.3419592,-0.63431406,-0.96669906,-0.98993856,-0.16433999,1.533803,-0.25650802,-0.04062537,1.2319987,-0.07667204,-0.38441202,0.8972157,-0.7764744,-0.6962194,0.28795266,-0.05308477,非欺诈信息
-1.7066656,4.025341,-1.5817115,-3.3477118,-3.448583,2.163826,-3.3626328,1.3789034,-0.9421053,0.23478676,-0.11446495,1.2586935,-0.2123133,-0.50476205,-0.06972388,0.097750105,-0.029998219,0.056497168,-0.236719,非欺诈信息
-6.042734,1.1481191,0.9691115,-0.70720536,-1.254115,0.36702362,-1.9034487,0.38358986,-2.0689807,0.90552276,-0.020086275,0.8325519,-0.5721325,1.2678791,0.085267246,0.09768317,0.34143403,-0.23613836,-0.5501693,非欺诈信息
-5.671603,-2.725861,2.6992767,-1.7499869,-1.5275147,0.9636227,-0.41837403,0.5049203,-0.17095008,-0.051827542,-0.11224881,0.1286699,0.1717907,-0.2898866,0.50766075,-0.19633016,0.039665017,0.26935747,-0.21303387,非欺诈信息
-0.27015397,1.033692,0.9191111,-5.2063518,1.2626152,-0.74090135,-0.3209805,-0.07133522,-0.96736085,0.21393934,0.9413963,0.47792184,-0.8509993,0.82624716,-0.9106895,-0.5338328,0.14750355,-0.441,0.04123348,非欺诈信息
-6.2682242,0.47998646,-2.2807922,-1.4031969,-2.1600144,1.3611541,-0.012440018,1.9191978,1.0587567,-0.67385477,1.0388049,-0.5458029,0.31364653,0.27340883,0.137028,-0.23715538,-0.18214609,0.41319355,0.25432763,非欺诈信息
-1.7041178,-0.19690105,0.30921406,-3.218037,0.5450123,1.084854,-2.7911057,0.697457,1.0542908,-1.3085631,0.6561885,-0.37041888,-0.7479979,0.71311295,-0.3574607,-0.48625785,0.13083103,0.10998353,-0.20677853,非欺诈信息
-4.465682,-0.098425195,-1.1092244,1.3480649,-0.5969582,2.925378,-2.466934,0.5394759,-1.5167043,0.20004763,0.13506405,-0.08763374,1.0520947,0.87426156,0.20932913,-0.36397973,0.47149643,-0.19470742,-0.43768036,非欺诈信息
-1.8314025,2.2179735,0.88907015,-0.454073,2.9750934,-0.25633895,-4.3943214,-1.8376933,3.193812,1.1176977,1.0409032,2.5367963,-0.23229256,-0.30525064,-1.275,-0.9655531,-0.075604364,0.4378351,0.045345344,非欺诈信息
-0.001513436,6.5170417,-1.3800846,-1.7792581,1.7393409,0.7581903,-1.6914251,-0.13592573,1.7877934,2.005221,1.3189766,-0.94966596,0.21283914,0.8455898,0.14841713,-0.4643837,0.29731727,-0.18660067,-0.5976491,非欺诈信息
-1.776999,3.2113016,1.7542777,-1.179938,-1.2960292,1.3265009,-2.8332222,0.6477115,-0.46449685,1.1348683,-0.37508237,0.5840211,-0.3528802,0.28452662,0.6006071,0.010057287,0.42064607,0.50131947,-0.34981108,非欺诈信息
-4.1618195,6.453828,1.9370819,-0.54483634,-0.49502525,-1.1294734,-1.4003237,0.11803905,-0.21513933,0.04860512,0.5732304,0.55049354,0.18254116,0.77054536,0.12818412,0.1596013,-0.69874644,-0.97521734,-0.6159282,非欺诈信息
-4.799485,0.6567878,3.9362085,-2.5194602,0.52726734,-0.6369838,0.22238417,-0.65976804,-0.26996487,-0.8988474,0.011659897,0.4928352,-0.44353542,1.6096368,0.071513794,-0.1833301,0.7367781,0.4344222,0.06269169,非欺诈信息
-3.8584378,0.5355525,-3.0442424,0.520329,1.2633277,-1.2371317,-0.8363299,-0.4930939,-1.0523462,1.3581659,-1.0831796,-0.11443232,-0.49650216,1.0279102,-1.1991942,-1.1117849,-0.059785817,1.1269841,0.34571725,非欺诈信息
-2.357114,4.978489,-1.9090989,0.6752114,-3.162222,-0.48346856,0.066888,3.0000868,0.15745172,-0.849064,-0.4604336,0.8686649,1.6451585,-0.5173984,0.31081164,-0.2014578,-0.013139342,0.26583162,-0.26162648,非欺诈信息
-0.1547743,2.0891666,-1.5589188,1.4229174,-1.6217902,2.0191705,-1.346211,0.5767046,-1.2868271,2.3900473,-0.36689422,0.8485962,0.37921116,0.20866384,0.181265,0.4589368,0.38852596,-0.34928393,-0.5343373,非欺诈信息
2.257995,6.515207,1.1066822,-2.2921867,-0.3619684,0.4781267,-2.3733275,0.119388185,0.080393024,0.3548461,0.5013092,1.0990933,0.30826426,0.21399216,0.021672692,-0.25566664,-0.42846707,-0.09558287,-0.02893911,非欺诈信息
-2.4618986,1.7457764,1.1379485,-2.0525677,-1.7400253,-0.77265686,-1.8708793,1.7413394,0.42171866,-0.92954886,-0.03749108,1.0560136,-0.65142727,0.8685322,-0.02706382,-0.09126361,-0.2843188,-0.25929776,-0.3450597,非欺诈信息
-6.6528606,2.9198673,-0.6255526,0.03048946,-2.5445797,1.2130536,-3.2441707,0.25847962,0.8704362,0.16961563,-0.4119637,0.57060915,0.7303779,-0.004901577,0.15172747,-0.12700889,-0.23341888,-0.21215954,-0.018822525,非欺诈信息
-0.20699677,3.3688507,-3.5021126,-4.1715035,-1.7701842,-4.766948,-5.627225,-1.8620903,1.6013914,-0.08807588,-0.3703956,-1.0146915,0.45970008,-0.67202294,0.88392544,-0.3008854,-0.7949722,0.488744,-0.36219832,非欺诈信息
0.26040557,3.2411528,1.7647829,-1.0948465,-2.1399393,1.4453279,-1.9452541,-1.3202865,0.6325037,-0.90148795,0.54288393,-0.63726276,0.08744198,0.64239496,-0.96603787,-0.30050713,0.44312167,0.037753195,0.036606472,非欺诈信息
-1.3844997,4.414562,1.7351129,-3.4707763,0.9407316,1.905224,-2.741465,-1.3536133,2.0766218,-1.5714138,0.5584019,0.68750787,-1.2016991,-0.9441748,0.40237194,-0.27130425,0.33131656,0.18193091,0.6796818,非欺诈信息
2.3740218,6.2060394,-0.69361067,-1.9049242,-0.8387207,-2.3523722,-1.4043274,1.9034998,0.73268425,0.25345168,0.33856922,-0.08905631,0.90166944,0.93781066,-0.00014546633,-0.40315577,0.15831265,-0.061015498,-0.011048958,非欺诈信息
-5.9221454,3.4800124,2.2564917,-1.9660323,-1.1998551,-1.003772,-0.11486653,-0.40743378,-0.18404956,0.8398723,-0.3495762,0.80695814,0.30753365,1.1867393,0.55569226,-0.6442978,0.63154584,-0.93329436,-0.9221933,非欺诈信息
-1.0898316,2.5830915,1.9563359,-0.6714864,-1.545011,-0.7918296,-0.0023028196,0.6809337,-0.8747949,0.116837025,1.2673953,0.43578973,-0.3326936,0.52185607,-0.03146885,0.16506281,-0.011228059,0.311383,0.08331714,非欺诈信息
1.9340856,6.8082995,-0.6431864,-1.947532,0.73803043,1.3743426,-2.915255,0.2537002,0.010309213,0.805357,0.22752114,0.5345419,0.34376332,0.07615672,0.3257135,0.09183398,-0.15439834,0.0052593863,-0.42156935,非欺诈信息
-1.4227389,0.74314296,0.33752364,-0.66782856,2.0087817,0.52681714,-1.5944921,-1.7640623,1.7273277,0.3121025,0.14363152,-0.25092995,-0.10143975,2.1237018,-0.60999596,-1.0036949,0.9164778,0.44252902,-0.27211836,非欺诈信息
-2.8417888,5.6914268,3.1371856,-3.381823,-0.6254736,-2.835516,1.0266852,-1.3638185,0.59518534,-2.082792,-0.18586758,1.0441024,-0.56525195,2.8801527,0.47457033,-0.3514643,0.24376987,0.60299444,0.12348124,非欺诈信息
-7.040807,6.515809,-0.7019321,2.3713672,-2.7443504,0.105046004,-1.9213841,0.16617624,1.3655758,0.25745708,0.43483275,0.95264405,0.7558896,1.5107298,0.5551282,0.15796816,0.2892123,-0.038243588,0.15852578,非欺诈信息
-1.494268,4.5211744,2.831028,-3.8146594,-0.03194932,-0.63141936,-4.5170383,-0.6204494,1.2933898,-0.31687543,0.5262529,0.21896031,-0.6069014,0.090606436,-0.11303841,0.12417662,0.39041793,0.09260031,-0.18716876,非欺诈信息
-2.7701507,5.421821,1.3267944,-0.9192237,-0.47404522,-0.82522535,-2.1534417,-0.6808157,0.38445422,0.90717256,0.7661667,1.4714346,0.2753233,0.14451616,-0.08563103,0.46963146,0.06521248,-0.3220692,0.013980219,非欺诈信息
-4.614706,2.1107113,1.1939304,-1.4002852,1.6712749,-0.21046276,-3.3979504,0.16417867,-0.6517874,0.4002537,-0.36488438,0.22653753,-0.03969918,0.8293523,-0.57843953,0.15039676,-0.26205248,-0.35411933,-0.1637945,非欺诈信息
-2.5739443,3.7116642,3.2402205,-3.1731405,-0.14928967,-0.65207046,1.5921808,0.30111185,-0.86810803,-0.39727476,-0.33872825,1.6804259,0.1544849,0.75265026,0.10640072,0.2190822,-0.60497695,-0.34572753,-0.60157704,非欺诈信息
-5.9254847,5.514836,-0.49738476,0.6331549,-1.6348785,0.06963923,-0.049797103,0.5979183,-0.98264676,0.08944635,0.12789969,1.4037267,-0.31170142,0.29732493,0.5207919,0.2344186,0.38969573,-0.012831177,-0.65258086,非欺诈信息
-5.766419,2.5349069,-0.2188906,1.1864148,0.120643295,1.4859997,0.8543653,3.5212564,-0.30359662,2.0278127,0.011664202,0.21979387,1.8677442,0.297644,1.0475916,-0.070052,0.71113557,-0.5557759,-0.22051765,非欺诈信息
-2.8081028,4.282912,-3.0368786,-1.1291146,-2.3679411,1.9983169,0.22191006,3.8967173,-0.65770745,0.33407536,0.29706627,0.5739339,-0.5059411,-1.3275669,-0.39380434,0.58959043,-0.6829216,0.5805883,-0.3688438,非欺诈信息
-6.3622766,-1.2924283,-6.1877713,1.5826154,-1.6877766,0.93819505,-0.6930607,-1.1042229,0.41555545,1.8322973,-1.9242449,0.53130615,-0.025283508,0.40999588,-0.807424,0.094791725,-0.52566457,0.0023598783,0.5918807,非欺诈信息
-3.6708393,6.3124375,0.121984646,-1.7058476,-1.9150438,-1.720788,0.56251746,1.5286775,-0.23993424,0.48566687,0.34979662,0.19301704,-0.05219253,0.64373374,0.7870452,0.08505208,-0.19465476,0.3442,-0.5838441,非欺诈信息
-7.81977,2.815422,0.43580347,-0.06918999,-3.3646805,2.7871575,0.9613138,2.341668,-0.5468058,1.2069869,0.50397265,-0.14553311,0.6402966,-1.0867784,0.2867702,-0.4589357,0.13818304,-0.12450217,-0.6016367,非欺诈信息
-4.728133,2.8367794,0.52140206,0.60752547,-0.38761428,3.0412807,2.504344,4.6251297,-1.6275532,2.4338925,-0.019384379,0.1022897,1.6149491,-0.6518174,0.5775211,-0.20828886,1.1849903,1.0782925,-0.06092685,非欺诈信息
-5.1630087,-0.30047506,-2.499219,-2.3085153,0.21725029,0.8229001,-1.0048449,2.359358,-0.73081994,0.90505207,-0.110825956,0.6116684,0.21724461,-0.1495597,-0.3190142,0.27230692,-0.22529003,-0.73871773,-0.053406745,非欺诈信息
-4.047243,-2.6959546,0.9870569,-1.825456,-1.2350454,1.2100207,-0.6042523,-0.17456155,-2.1758873,0.41079763,-0.61618465,0.9969294,-0.28970644,0.15980636,0.42661458,0.34160018,0.63107675,0.6185787,-0.20023012,非欺诈信息
0.076810226,4.7664485,-0.8585808,-3.2014263,0.046824217,-0.9974683,1.6696188,1.786158,0.46898076,-1.6719052,-0.8248388,-0.3339383,0.45873868,0.49505502,0.54029655,0.13515311,0.03816457,0.41517535,-0.11076667,非欺诈信息
-1.273072,2.910269,-0.030397872,-1.6686944,-1.621308,-0.01283002,-0.8458158,1.3638183,-2.2190812,0.77558094,0.08528567,0.5097337,-0.6348411,-0.1076452,0.65392,0.5601398,-0.67478263,-0.023075506,-0.13863878,非欺诈信息
-4.5049534,0.5066565,-2.3525064,-0.168903,-0.74575484,1.640814,-0.26490408,-1.3581065,0.3584282,1.4456162,-2.9749355,-0.28187132,0.14814854,0.38857627,-0.8054326,1.006318,-0.1420923,-0.648255,-0.068301216,非欺诈信息
-4.587784,-2.1336918,4.26529,-1.0210949,-1.543728,0.99608785,0.27347887,-0.09589982,-0.19189024,-0.047432873,0.63427854,0.07812128,-0.23250826,0.009213395,0.0628438,-0.09990032,0.25018436,-0.3769427,-0.049658168,非欺诈信息
-2.5612864,0.33137903,0.7429104,-3.2604477,2.1035078,-0.18155012,1.4179262,2.9239454,-1.415515,0.73417723,-0.2448811,-0.1318595,0.64149,-0.30966082,-0.22838911,0.31357872,-0.16801018,-0.36458424,-0.055683658,非欺诈信息
-3.5201614,5.328987,0.27795082,-0.43854392,-1.705599,-0.81075287,-0.32801288,-1.1427331,1.689084,0.31792045,-0.55997056,-1.1642903,0.9598023,0.96595126,0.18273792,-0.7162822,-0.2985071,-0.048219427,0.10169068,非欺诈信息
-5.243199,2.9283824,-2.4903681,-3.9680197,-4.4400024,-1.9009949,-1.5894783,1.2762294,1.1075873,0.26451054,0.4467479,-0.44044438,-0.36027053,-0.63475853,1.1052994,-0.124351144,-0.27168387,0.061239634,-0.5529761,非欺诈信息
-5.306698,0.093294404,1.0077271,-0.65854144,2.2605295,-2.2646863,-0.5969238,1.7344995,-1.3111496,1.1856575,-0.48629686,-0.27378654,0.1975027,-1.5867591,-0.68418986,0.30618426,-0.28421327,0.33076748,-0.09146614,非欺诈信息
-1.814765,1.7414557,-1.6565235,-5.699708,2.1690733,-1.2704331,-2.7339404,0.32038563,2.0583258,-0.11983972,0.79603404,1.5128278,-0.3649023,0.23858626,-0.11662218,-0.5640581,0.4947861,0.8057111,0.042335115,非欺诈信息
-5.891223,-0.39342308,3.7860007,0.1819589,-1.0519443,0.5625005,-1.0408642,0.07336785,-1.5939003,-1.040443,1.4243495,-0.25317538,0.76224256,1.6349605,-0.64572376,-0.056131653,-0.3233559,0.13581981,-0.22751087,非欺诈信息
-7.163648,1.3986466,1.9058931,0.6100118,-0.6194271,1.3030239,1.6515973,1.3403757,-1.8687325,1.4568663,-0.074743815,-0.06939175,0.37337065,-0.89920866,-0.60905164,-0.34629574,-0.13716286,0.57358474,-0.04417127,非欺诈信息
-7.218865,-2.9111578,0.31545192,1.224557,0.1958325,1.3825414,-2.1681771,1.3460001,-1.101642,0.77848965,-0.23147468,0.16562228,0.38643283,0.27308258,-0.277628,-0.069074444,0.21006599,0.0548139,-0.3124567,非欺诈信息
